#OTU ID,Bacteria,Phylum,Class,Order,Family,Genus,Species
264461,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
264496,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
264507,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
264539,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
264558,Bacteria,Cyanobacteria,Chloroplast,Streptophyta,,,
264585,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
264646,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
264673,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
264748,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
264774,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
265095,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,Leptospira,Leptospirabiflexa
265156,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
265262,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
265503,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
265561,Bacteria,Gemmatimonadetes,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,,
265597,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
265716,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,Thauera,
265888,Bacteria,Proteobacteria,Alphaproteobacteria,Rickettsiales,,,
266061,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
266111,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Geodermatophilaceae,Geodermatophilus,
266118,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,Arthrobacter,Arthrobacterchlorophenolicus
266173,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Brevibacteriaceae,Brevibacterium,
266244,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
266274,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,
266314,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
266392,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
266413,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
266449,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Jeotgalicoccus,
266726,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
266777,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Peptoniphilus,Peptoniphilusasaccharolyticus
266896,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
266941,Bacteria,Firmicutes,Clostridia,Clostridiales,ThermoanaerobacteralesFamilyIII.IncertaeSedis,Thermoanaerobacterium,
266983,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Butyrivibrio,
267066,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
267263,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,
267323,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,,
267399,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
267447,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
267466,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Faecalibacterium,Faecalibacteriumprausnitzii
267478,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
267500,Bacteria,Proteobacteria,Betaproteobacteria,Rhodocyclales,Rhodocyclaceae,,
267626,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
267689,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
267783,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
268183,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
268332,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
268361,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
268507,Bacteria,Firmicutes,Clostridia,Clostridiales,ClostridialesFamilyXI.IncertaeSedis,Peptoniphilus,Peptoniphilusasaccharolyticus
268540,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Porphyromonadaceae,Porphyromonas,
268556,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
268581,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
268592,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacilluszeae
268620,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
268671,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
268856,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
268910,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
268933,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
268947,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Eubacterium,
269003,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
269103,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
269169,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
269176,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
269360,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
269378,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
269418,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
269531,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
269532,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
269541,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
269619,Bacteria,Tenericutes,Mollicutes,RF39,,,
269626,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
269645,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
269678,Bacteria,Actinobacteria,Actinobacteria,Coriobacteriales,Coriobacteriaceae,,
269833,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,Ruminococcusflavefaciens
269872,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
269913,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
269930,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
269949,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
270014,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
270015,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
270059,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
270102,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,
270153,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
270179,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillusfirmus
270382,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
270383,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactobacillus,Lactobacilluszeae
270543,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Klebsiella,
270625,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
270676,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
270733,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminococcus,
270815,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
270842,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonasumsongensis
270860,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
270972,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,,Eubacteriumdolichum
271035,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Corynebacteriaceae,Corynebacterium,Corynebacteriumconfusum
271203,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Micrococcaceae,,
271214,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
271234,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,Brachymonas,Brachymonasdenitrificans
271475,Bacteria,Firmicutes,Bacilli,Bacillales,Paenibacillaceae,Paenibacillus,
271477,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
271480,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
271504,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Bradyrhizobiumcanariense
271563,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
271579,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
271602,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
271681,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
271921,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
272208,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dietziaceae,Dietzia,Dietziamaris
272210,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
272277,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
272354,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
272387,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
272425,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
272513,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
272567,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Lachnobacterium,
272644,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,
272809,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
272819,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
272886,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
272926,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
273600,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
273617,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
273626,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
273658,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
273707,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Clostridium,
273921,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
274125,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
274208,Bacteria,Firmicutes,Clostridia,Clostridiales,Veillonellaceae,Megasphaera,Megasphaeraelsdenii
274244,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
274278,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Dermabacteraceae,,
274290,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
274339,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
274533,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
274536,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
274548,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
274627,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
274754,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Yersinia,
274828,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
275171,Bacteria,Proteobacteria,Gammaproteobacteria,Xanthomonadales,Xanthomonadaceae,Stenotrophomonas,
275366,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
275379,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
275404,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
275824,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
275869,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
275935,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,Pseudomonasmendocina
275985,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
276114,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
276312,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
276600,Bacteria,Firmicutes,Bacilli,Lactobacillales,Aerococcaceae,Aerococcus,
276643,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
276703,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Eubacterium,
276996,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
277136,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,Bacillusendophyticus
277196,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
277340,Bacteria,Firmicutes,Bacilli,Bacillales,Bacillaceae,Bacillus,
277352,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Psychrobacter,
277425,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
277443,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
277489,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,Coprococcuscatus
277649,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,,,
277679,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Sphaerotilus,
277760,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
277790,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
277801,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Mitsuaria,
277813,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
277823,Bacteria,Proteobacteria,Epsilonproteobacteria,Campylobacterales,Campylobacteraceae,Campylobacter,
277946,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
277947,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
277985,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,
278098,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
278155,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
278221,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,,,
278392,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
278423,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,,
278437,Bacteria,Acidobacteria,Acidobacteria,Acidobacteriales,Acidobacteriaceae,,
278439,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
278496,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
278609,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
278667,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
278758,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
278951,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,Flavobacterium,
279026,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
279048,Bacteria,Cyanobacteria,4C0d-2,YS2,,,
279192,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,
279205,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas,
279384,Bacteria,Acidobacteria,Chloracidobacteria,,,,
279450,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Comamonadaceae,,
279543,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
279613,Bacteria,Acidobacteria,Solibacteres,Solibacterales,Solibacteraceae,CandidatusSolibacter,
279893,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
279920,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Pseudonocardiaceae,Pseudonocardia,
280706,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Citrobacter,
281004,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
281287,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium,
281742,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium,
282506,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,,
282928,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
284293,Bacteria,Firmicutes,Bacilli,Bacillales,Staphylococcaceae,Staphylococcus,
284420,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Sphingobacteriaceae,Pedobacter,
284778,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Nitrobacter,
285518,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,,Roseateles,
285655,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
286535,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
286716,Bacteria,Bacteroidetes,Flavobacteria,Flavobacteriales,Flavobacteriaceae,,
287241,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
287341,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,,
287401,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
287458,Bacteria,SR1,,,,,
287510,Bacteria,Tenericutes,Erysipelotrichi,Erysipelotrichales,Erysipelotrichaceae,Catenibacterium,
287529,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
287539,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
287540,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
287550,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
287560,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Oxalobacteraceae,,
287580,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
287598,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
287645,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,
287646,Bacteria,Proteobacteria,Betaproteobacteria,Burkholderiales,Burkholderiaceae,Ralstonia,
287668,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Blautia,
287789,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,,
287790,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,
287814,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
287826,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
287877,Bacteria,Firmicutes,Bacilli,Bacillales,Planococcaceae,Solibacillus,
287941,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
287978,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
288049,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
288124,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
288134,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
288153,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Clostridium,
288167,Bacteria,Bacteroidetes,Sphingobacteria,Sphingobacteriales,Flexibacteraceae,Hymenobacter,
288175,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
288227,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
288235,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
288325,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
288371,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
288416,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Coprococcus,
288438,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
288456,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,
288565,Bacteria,Fusobacteria,Fusobacteria,Fusobacteriales,Fusobacteriaceae,Fusobacterium,
288588,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
288613,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
288806,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,Ruminococcus,
288833,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
288931,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
288944,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,,
288981,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
289060,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,,
289071,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillospira,
289087,Bacteria,Firmicutes,Clostridia,Clostridiales,,,
289103,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Erwinia,
